"","BBL","tot_A","lng","lat"
"3583","1010250025",4,-73.982398119522,40.763334557175
"3584","1010250043",2,-73.982845688123,40.7635624396945
"3585","1010250044",1,-73.982784168177,40.764147063995
"3586","1010250050",1,-73.982892454518,40.764193741065
"3587","1010250051",1,-73.982964645732,40.764223944137
"3588","1010250054",2,-73.983090980359,40.764277485578
"3589","1010250058",2,-73.983217315152,40.764331026906
"3590","1010257501",2,-73.9816604829793,40.763382017451
"3591","1010257502",1,-73.984480761157,40.764495890156
"3592","1010260012",0,-73.982997126841,40.764256886043
"3593","1010260026",1,-73.981744618591,40.763729700193
"3594","1010260036",2,-73.9811145519245,40.76420444129
"3595","1010260037",0,-73.981361788634,40.764363677657
"3596","1010260041",3,-73.981650551837,40.764484493518
"3597","1010260054",1,-73.982751471017,40.764945783499
"3598","1010260055",2,-73.9828886352118,40.7650055025025
"3599","1010267501",1,-73.982823842051,40.764284307815
"3600","1010267502",3,-73.982305150602,40.7645147886413
"3601","1010270001",2,-73.983348842577,40.765276614294
"3602","1010270003",0,-73.983624910245,40.765667782599
"3603","1010270004",1,-73.98358518635,40.765722672068
"3604","1010270005",0,-73.982859753676,40.765011673897
"3605","1010270006",1,-73.982827267293,40.764997945255
"3606","1010270020",2,-73.982094413718,40.765091155007
"3607","1010270056",0,-73.982375856421,40.765607212932
"3608","1010270057",0,-73.98239751366,40.765618195284
"3609","1010270058",0,-73.982422780932,40.765629178185
"3610","1010270060",1,-73.982498583522,40.765659382099
"3611","1010270061",1,-73.983422680753,40.765939484522
"3612","1010270062",1,-73.983466014953,40.765884595631
"3613","1010270063",2,-73.983545463069,40.765774816765
"3614","1010270101",1,-73.982921116488,40.765039130619
"3615","1010270102",1,-73.982888630079,40.765025401993
"3616","1010270103",1,-73.983664634075,40.765612893117
"3617","1010270160",1,-73.982473316226,40.765648399214
"3618","1010277501",1,-73.980773321808,40.764514542242
"3619","1010280017",1,-73.981939020208,40.765692232491
"3620","1010280029",2,-73.980415789365,40.76500853812
"3621","1010280033",2,-73.9802170881045,40.765517656474
"3622","1010287501",2,-73.982321706774,40.765604459847
"3623","1010287502",1,-73.981928174418,40.765749870684
"3624","1010290014",5,-73.981317989964,40.766065420049
"3625","1010290023",1,-73.980895665472,40.765886941316
"3626","1010290027",2,-73.980179121577,40.7657221339985
"3627","1010297501",3,-73.981924364336,40.766484550048
"3628","1010300001",1,-73.981956526181,40.767693163031
"3629","1010300019",1,-73.979786995892,40.767157573889
"3630","1010300029",1,-73.979408167815,40.766405443155
"3631","1010300058",4,-73.9807573590662,40.7672746647776
"3632","1010320029",11,-73.990564733785,40.756185423077
"3633","1010320061",4,-73.9922082783784,40.7581376174734
"3634","1010330001",1,-73.992203122611,40.758993434643
"3635","1010330006",1,-73.991228665336,40.757840565564
"3636","1010330018",1,-73.990741397693,40.757634670356
"3637","1010330021",0,-73.990618678955,40.757582509966
"3638","1010330032",2,-73.990254133074,40.757428773075
"3639","1010330036",1,-73.989459982679,40.757697689274
"3640","1010330064",1,-73.992354752911,40.758782098419
"3641","1010330161",1,-73.992239225365,40.758941286674
"3642","1010330162",1,-73.992278937722,40.758889138936
"3643","1010340001",1,-73.992062322346,40.75918830286
"3644","1010340003",1,-73.991954014424,40.759333767528
"3645","1010340004",1,-73.991917911901,40.759380425888
"3646","1010340029",1,-73.989799219199,40.758123157579
"3647","1010340032",1,-73.989095331946,40.758194456584
"3648","1010340037",1,-73.989335286685,40.758724217585
"3649","1010340044",1,-73.989763002332,40.758905410633
"3650","1010340046",1,-73.989842409824,40.758938354794
"3651","1010340048",2,-73.989921817394,40.758971298901
"3652","1010340058",1,-73.99032968425,40.759144253796
"3653","1010340060",0,-73.99040909231,40.759177197565
"3654","1010340061",2,-73.9908819396487,40.759337345423
"3655","1010340063",1,-73.99184931572,40.759479232348
"3656","1010340101",0,-73.992026219978,40.759234961255
"3657","1010350001",4,-73.9911828998808,40.7599853152368
"3658","1010350017",2,-73.989628247695,40.758866971895
"3659","1010350029",2,-73.988739700297,40.758688478831
"3660","1010350036",1,-73.988559174315,40.7589409787855
"3661","1010350037",1,-73.98886412313,40.759344488324
"3662","1010350042",1,-73.989228676314,40.759498229606
"3663","1010350146",0,-73.989391101523,40.759566863702
"3664","1010360001",2,-73.989990270584,40.75983590387
"3665","1010360002",1,-73.991083920152,40.760527673184
"3666","1010360003",1,-73.991051426489,40.760571586789
"3667","1010360004",1,-73.991018932412,40.760618245143
"3668","1010360029",2,-73.988282968483,40.759318355242
"3669","1010360036",0,-73.988098829642,40.75956948172
"3670","1010360041",1,-73.988759309291,40.76012947906
"3671","1010360044",1,-73.988882031739,40.760178896668
"3672","1010360047",1,-73.989044458255,40.760247531251
"3673","1010360048",1,-73.989084162164,40.760266748343
"3674","1010360049",1,-73.989167180685,40.760299693312
"3675","1010360052",1,-73.989286293568,40.760351854904
"3676","1010360053",1,-73.989369311856,40.760387544484
"3677","1010360054",1,-73.989409016381,40.760404016705
"3678","1010360059",1,-73.989650853266,40.76050559483
"3679","1010360060",0,-73.989733871942,40.760541284146
"3680","1010360061",1,-73.990852853086,40.76084055745
"3681","1010360142",2,-73.988802623239,40.760145951846
"3682","1010360157",1,-73.989571443993,40.760472650541
"3683","1010360159",1,-73.989690557505,40.760524811712
"3684","1010360161",1,-73.98977357665,40.760557756241
"3685","1010370001",1,-73.990683161327,40.761073848253
"3686","1010370006",1,-73.989600317228,40.760502845503
"3687","1010370009",1,-73.989437889512,40.760434211709
"3688","1010370010",1,-73.989315166179,40.760384794696
"3689","1010370012",1,-73.989275462132,40.760365577684
"3690","1010370034",2,-73.98842723593,40.760005931921
"3691","1010370048",2,-73.988430708295,40.760793677938
"3692","1010370059",1,-73.989080420529,40.761068217427
"3693","1010370064",1,-73.990488194721,40.761342818565
"3694","1010370101",0,-73.989802449592,40.760590695911
"3695","1010370103",1,-73.989723040567,40.760555006968
"3696","1010370105",1,-73.989640021451,40.760522062403
"3697","1010370106",1,-73.989560612596,40.760486373348
"3698","1010370109",1,-73.989398184962,40.760417739497
"3699","1010370113",0,-73.989196053213,40.760332633134
"3700","1010380028",1,-73.988015613768,40.760637184115
"3701","1010380034",2,-73.987188947052,40.760807269827
"3702","1010380061",1,-73.989953832696,40.762086602475
"3703","1010380102",0,-73.9901415832,40.761823121985
"3704","1010390001",1,-73.988943118595,40.761850460357
"3705","1010390017",1,-73.987484716284,40.762034209369
"3706","1010390029",1,-73.987477647887,40.761232739225
"3707","1010390032",4,-73.9867433546736,40.7615461080934
"3708","1010390061",1,-73.989130685394,40.762728800821
"3709","1010390062",1,-73.989549443127,40.762646496982
"3710","1010390063",1,-73.989589160247,40.762591605434
"3711","1010400029",7,-73.9867931768916,40.7620255048226
"3712","1010400050",3,-73.987499151256,40.7620579987547
"3713","1010410002",1,-73.988834526509,40.763618073898
"3714","1010410003",1,-73.988798419461,40.76366473126
"3715","1010410004",0,-73.988765921819,40.76371413372
"3716","1010410005",1,-73.988271452718,40.763203559325
"3717","1010410027",1,-73.986730157337,40.762555628615
"3718","1010410037",1,-73.985957546969,40.763030379787
"3719","1010410044",1,-73.986466497649,40.763241787281
"3720","1010410061",2,-73.988153410213,40.7638723526653
"3721","1010410062",1,-73.988661209213,40.763859595575
"3722","1010410064",1,-73.988729814204,40.763763535817
"3723","1010420001",0,-73.988101644353,40.764007755403
"3724","1010420002",1,-73.988379567357,40.764243833457
"3725","1010420003",1,-73.988343459167,40.76429323543
"3726","1010420004",2,-73.988307350922,40.764342637391
"3727","1010420018",0,-73.986737213005,40.763376312013
"3728","1010420020",1,-73.986567561972,40.763304928582
"3729","1010420040",0,-73.985809379656,40.763787914686
"3730","1010420050",1,-73.986950022417,40.764265637869
"3731","1010420060",1,-73.987274892324,40.764400167465
"3732","1010420061",1,-73.987336256398,40.764427621827
"3733","1010420064",1,-73.988235134758,40.764438696522
"3734","1010420121",1,-73.986455664598,40.763258254549
"3735","1010427501",1,-73.98555684495,40.76305228812
"3736","1010430004",1,-73.987794608853,40.765039752379
"3737","1010430011",1,-73.987069137467,40.764334270288
"3738","1010430040",3,-73.9854494438943,40.7644557605953
"3739","1010430061",1,-73.98763572818,40.765259315953
"3740","1010430062",2,-73.987675448447,40.765204425081
"3741","1010430064",2,-73.987754888784,40.765094643294
"3742","1010437501",2,-73.985062137024,40.7637338396143
"3743","1010437502",1,-73.984881585456,40.763977184489
"3744","1010437504",1,-73.986426456926,40.764863934256
"3745","1010440001",1,-73.98750212227,40.76544868973
"3746","1010440002",0,-73.987466013289,40.765495346664
"3747","1010447501",2,-73.9845692261265,40.764405325038
"3748","1010450001",1,-73.98642807025,40.765814991497
"3749","1010450002",0,-73.986946030657,40.766206180784
"3750","1010450029",1,-73.984007691697,40.765176525035
"3751","1010450061",1,-73.986881032248,40.766294005597
"3752","1010460004",1,-73.986422426224,40.766919756833
"3753","1010460030",1,-73.983722405932,40.765566240453
"3754","1010460031",0,-73.983682682178,40.765621129956
"3755","1010460036",2,-73.9835237870545,40.765837943041
"3756","1010460061",1,-73.986259926967,40.767136573281
"3757","1010460062",1,-73.986292427017,40.767092661059
"3758","1010460063",1,-73.986324927024,40.767048748828
"3759","1010460064",0,-73.986357426987,40.767004836586
"3760","1010477501",1,-73.984158818291,40.767243348026
"3761","1010477502",3,-73.98332508403,40.766439016162
"3762","1010477503",0,-73.986061313335,40.767411025006
"3763","1010480001",2,-73.9855087977815,40.768173998912
"3764","1010480008",1,-73.984310423617,40.767325711553
"3765","1010480017",1,-73.983823107782,40.767119787144
"3766","1010480019",1,-73.983783401296,40.767100568243
"3767","1010480020",3,-73.983407771059,40.767816896055
"3768","1010480025",1,-73.983541549355,40.766998977814
"3769","1010480033",1,-73.982797723376,40.767558799116
"3770","1010480039",2,-73.983108189087,40.767580803283
"3771","1010480041",1,-73.983043185654,40.767663136397
"3772","1010480063",1,-73.984223582347,40.768160105665
"3773","1010487503",4,-73.9828755092125,40.7669076169383
"3774","1010497501",13,-73.9823813930724,40.7680684762569
"3775","1010500029",0,-73.993416132521,40.757357634315
"3776","1010510029",1,-73.993184987414,40.758644912786
"3777","1010510040",0,-73.993325757553,40.758705305754
"3778","1010510041",1,-73.993394337893,40.758735502069
"3779","1010517501",1,-73.993607298864,40.758823346411
"3780","1010517502",3,-73.9954000546423,40.7594025759647
"3781","1010520001",4,-73.9928510654272,40.758924857424
"3782","1010530001",1,-73.994903045468,40.760385178919
"3783","1010530002",1,-73.994870553978,40.760434583122
"3784","1010530027",1,-73.992777018183,40.759372248901
"3785","1010530029",1,-73.992195876263,40.759222621399
"3786","1010530031",1,-73.991961230799,40.759358470861
"3787","1010530032",1,-73.991921517577,40.759413363246
"3788","1010530033",1,-73.99188180429,40.759468255616
"3789","1010530034",1,-73.991842090937,40.759523147973
"3790","1010530036",2,-73.991959376147,40.7597729291125
"3791","1010537503",1,-73.994762250179,40.760580050424
"3792","1010540001",2,-73.994307367739,40.761205833645
"3793","1010540028",1,-73.992184962429,40.759943119896
"3794","1010540029",0,-73.991625471521,40.759822311055
"3795","1010540030",0,-73.991585757743,40.759877203321
"3796","1010540032",1,-73.99146661637,40.760039135276
"3797","1010540034",1,-73.991387188228,40.760148919682
"3798","1010540055",1,-73.993188338111,40.761167346071
"3799","1010540062",1,-73.994199061233,40.761354045169
"3800","1010540063",1,-73.994235163464,40.761304641341
"3801","1010540130",1,-73.99154604425,40.759929350815
"3802","1010550031",0,-73.991035174816,40.760629225445
"3803","1010550033",0,-73.99099004469,40.760689606596
"3804","1010550034",1,-73.990899783807,40.760813113598
"3805","1010550036",1,-73.990838406821,40.760892706706
"3806","1010550043",1,-73.991520601904,40.761293493843
"3807","1010550061",1,-73.993668352385,40.76207863325
"3808","1010550062",0,-73.993708065757,40.762023740274
"3809","1010550130",0,-73.991080304868,40.760568844279
"3810","1010560029",1,-73.990701209066,40.761082083992
"3811","1010560032",0,-73.990470137081,40.761403201746
"3812","1010560035",1,-73.990430421402,40.761458093605
"3813","1010560061",1,-73.992653936914,40.762565766155
"3814","1010570024",1,-73.991062073462,40.761924753414
"3815","1010570029",1,-73.990737208379,40.76178748975
"3816","1010570031",0,-73.990177683426,40.76180940129
"3817","1010570032",1,-73.990137967261,40.761864293045
"3818","1010570033",1,-73.990098251031,40.761919184787
"3819","1010570034",1,-73.990058534735,40.761974076514
"3820","1010570035",1,-73.990018818374,40.762028968227
"3821","1010580001",1,-73.99137961431,40.762877208705
"3822","1010580002",1,-73.992588846982,40.763557993078
"3823","1010580029",2,-73.990045841,40.762370692691
"3824","1010580031",0,-73.989733580601,40.762424188213
"3825","1010580032",0,-73.98970108469,40.762470846186
"3826","1010580035",1,-73.989524163677,40.762712368866
"3827","1010580043",1,-73.990246066614,40.763192765105
"3828","1010580061",1,-73.991094343049,40.76355514208
"3829","1010580063",2,-73.992462480043,40.763733649336
"3830","1010590003",0,-73.99200394436,40.764359423018
"3831","1010590004",1,-73.991953395968,40.764433527936
"3832","1010590034",1,-73.989134211205,40.763242070861
"3833","1010590036",1,-73.989043943842,40.763362831617
"3834","1010600001",1,-73.991711486721,40.76476837112
"3835","1010600002",1,-73.991664549399,40.764828752382
"3836","1010600029",2,-73.989128734456,40.763620846651
"3837","1010600031",1,-73.988809245516,40.763686690377
"3838","1010600032",1,-73.988769527096,40.763741581649
"3839","1010600035",1,-73.988653981842,40.763903510982
"3840","1010600062",1,-73.991437080091,40.765141637967
"3841","1010600104",1,-73.99050223274,40.764145217483
"3842","1010600160",1,-73.99024402032,40.7648341299325
"3843","1010610001",1,-73.990711471644,40.7651470699635
"3844","1010610003",1,-73.991162670008,40.765517648901
"3845","1010610011",1,-73.989888456633,40.764705095563
"3846","1010610029",1,-73.988401226584,40.764246580406
"3847","1010610031",1,-73.988336232021,40.764334406058
"3848","1010610032",0,-73.988303734675,40.76437831887
"3849","1010610063",1,-73.991025463986,40.765704281739
"3850","1010620029",1,-73.988455259317,40.764916306658
"3851","1010620032",1,-73.987855987299,40.764993098016
"3852","1010620033",1,-73.987816267307,40.765047988952
"3853","1010620035",1,-73.987736827128,40.765157770783
"3854","1010620036",1,-73.98769710694,40.765212661677
"3855","1010630029",2,-73.987740368983,40.7655269407115
"3856","1010630030",1,-73.987440730165,40.765563962829
"3857","1010630032",0,-73.987361288746,40.765673744394
"3858","1010630033",1,-73.987321567939,40.765728635155
"3859","1010630034",3,-73.9873206295027,40.7659180232063
"3860","1010630045",1,-73.988043460047,40.766362751507
"3861","1010640001",1,-73.988599366875,40.766615325711
"3862","1010640004",1,-73.989779739609,40.767416905874
"3863","1010640030",1,-73.987032688675,40.766121103141
"3864","1010640061",1,-73.989635303786,40.767614515401
"3865","1010640064",1,-73.989743630734,40.767466308273
"3866","1010650034",2,-73.986342975847,40.767056985247
"3867","1010650036",1,-73.986314085955,40.767100897914
"3868","1010660001",0,-73.98896727691,40.768528457053
"3869","1010660003",1,-73.988851724264,40.768687641758
"3870","1010660004",0,-73.988815613544,40.768739788616
"3871","1010660064",2,-73.9887578371495,40.7688180085265
"3872","1010660103",0,-73.988891445118,40.768635495238
"3873","1010670004",0,-73.987515954451,40.76867926997
"3874","1010670032",2,-73.9855629587463,40.7681346642127
"3875","1010670033",2,-73.9853878133945,40.768372978411
"3876","1010670061",1,-73.988129507906,40.769681171099
"3877","1010677501",1,-73.987638691276,40.768731433626
"3878","1010710001",2,-73.9975056625657,40.760610334436
"3879","1010710023",1,-73.996112337224,40.759899404009
"3880","1010717501",2,-73.995094365606,40.760333036847
"3881","1010720001",1,-73.997321531164,40.761398076655
"3882","1010720029",3,-73.9951039792703,40.7605022968603
"3883","1010720036",1,-73.994643112416,40.760777667525
"3884","1010737501",4,-73.997122946666,40.76245205893
"3885","1010740029",1,-73.993968002735,40.761702617539
"3886","1010740030",1,-73.99392828977,40.761757510607
"3887","1010740031",2,-73.99388857674,40.76181240366
"3888","1010740047",1,-73.994985891341,40.762742929792
"3889","1010740061",1,-73.99651644817,40.763272724705
"3890","1010750035",1,-73.993267600454,40.76267422291
"3891","1010750036",1,-73.993256769183,40.762690690821
"3892","1010750045",1,-73.994303580772,40.763269891445
"3893","1010760023",1,-73.994336067043,40.763302830145
"3894","1010760030",1,-73.992942665537,40.763116109393
"3895","1010760032",0,-73.992888509248,40.763190214509
"3896","1010760033",1,-73.992863236153,40.763225894791
"3897","1010760036",1,-73.992816281951,40.763461941022
"3898","1010760051",0,-73.994545368352,40.764189396983
"3899","1010760057",1,-73.99467893203,40.764244298403
"3900","1010760060",1,-73.994758348353,40.764277239147
"3901","1010780023",0,-73.991866738052,40.764587228242
"3902","1010790063",1,-73.994339425207,40.76625344444
"3903","1010800001",1,-73.994018089737,40.766698078761
"3904","1010800028",1,-73.991433442448,40.765355728758
"3905","1010807501",1,-73.991967600546,40.766376817015
"3906","1010810060",0,-73.993404291304,40.767543430207
"3907","1010817502",1,-73.992054235584,40.766431718184
"3908","1010827501",1,-73.991725534689,40.767911118841
"3909","1010830001",1,-73.992487176701,40.768792238042
"3910","1010830026",1,-73.990523423924,40.767425203958
"3911","1010830029",1,-73.98990611482,40.767279679222
"3912","1010850041",1,-73.990208993543,40.769793902328
"3913","1010860031",1,-73.988302835572,40.769478076939
"3914","1010860034",2,-73.988185474525,40.769637260769
"3915","1010860050",2,-73.9902233035,40.770683204485
"3916","1010860129",1,-73.988956320252,40.769286008743
"3917","1010867501",1,-73.989613337881,40.769563290456
"3918","1010870005",2,-73.988533664382,40.770787348849
"3919","1010890001",1,-74.00006858628,40.761543580072
"3920","1010897502",1,-73.999234725564,40.761192248497
"3921","1010900010",1,-73.999996390196,40.76153260106
"3922","1010907502",1,-73.998617457292,40.760953448754
"3923","1010910001",1,-73.998927881281,40.761969012586
"3924","1010930021",0,-73.996888255076,40.76354172164
"3925","1010930129",1,-73.997245663345,40.762893967955
"3926","1010940018",1,-73.997014598693,40.763615833452
"3927","1010940046",0,-73.996635525263,40.764249861955
"3928","1010950035",1,-73.995783572888,40.764310218481
"3929","1010960026",0,-73.995902672239,40.764782321065
"3930","1010990036",1,-73.993797843013,40.767035672158
"3931","1011020029",1,-73.99242578985,40.76891025853
"3932","1011030039",1,-73.992414852851,40.769840730155
"3933","1011057501",0,-73.993876866296,40.771358667463
"3934","1011070005",1,-74.003306612645,40.762185805839
"3935","1011070021",0,-73.999974730859,40.76288576673
"3936","1011110001",8,-73.9645383903508,40.775895869989
"3937","1011130046",1,-73.982118533371,40.76935925555
"3938","1011137502",1,-73.981588061988,40.768522020993
"3939","1011147503",1,-73.980880191473,40.769474335704
"3940","1011150057",4,-73.982349961218,40.7713506117857
"3941","1011157502",1,-73.983327498748,40.771195679299
"3942","1011157503",1,-73.982139759517,40.770975920161
"3943","1011167501",4,-73.982150446461,40.771511149198
"3944","1011170001",1,-73.981512950863,40.772478572719
"3945","1011180005",1,-73.980363099092,40.772273899388
"3946","1011190008",2,-73.98069136319,40.773240108977
"3947","1011190021",1,-73.980081274556,40.772987487239
"3948","1011200023",0,-73.978702019257,40.773212309539
"3949","1011200160",1,-73.979875019758,40.774505300857
"3950","1011207501",2,-73.98100876451,40.774349043002
"3951","1011210001",1,-73.9804597448135,40.7751078755795
"3952","1011210002",1,-73.979947215012,40.774554719081
"3953","1011210036",1,-73.977658206735,40.774386866316
"3954","1011210062",1,-73.979733977618,40.775265573137
"3955","1011210064",1,-73.980373055668,40.775230002378
"3956","1011230001",1,-73.978625417361,40.775641403459
"3957","1011230003",0,-73.97959646179,40.776289342252
"3958","1011230061",2,-73.979397797015,40.7765514308175
"3959","1011230064",1,-73.979524220854,40.776382651041
"3960","1011240001",1,-73.979076311085,40.776997395255
"3961","1011240003",1,-73.978592666233,40.776434631426
"3962","1011240018",0,-73.977982557122,40.776179253854
"3963","1011240046",1,-73.977188039064,40.776719815339
"3964","1011240059",0,-73.977960606262,40.777043847286
"3965","1011240062",2,-73.9789896173115,40.7771181486005
"3966","1011250001",2,-73.9784587209087,40.7775229012055
"3967","1011250062",3,-73.9781384848937,40.7777931982013
"3968","1011260001",1,-73.978133505664,40.7782927434915
"3969","1011270001",1,-73.976631472177,40.778223828694
"3970","1011280001",1,-73.977125640885,40.7796704135
"3971","1011290002",1,-73.975623627679,40.779464247848
"3972","1011290029",1,-73.973742493164,40.779257976444
"3973","1011317501",1,-73.985122219615,40.769469474454
"3974","1011320001",1,-73.984652395637,40.771602087949
"3975","1011320020",4,-73.9848844292997,40.771298823203
"3976","1011340001",6,-73.9835312717176,40.7730782187524
"3977","1011340025",1,-73.98361933834,40.773613850882
"3978","1011377501",2,-73.983727636802,40.7736769955725
"3979","1011380001",1,-73.984337518727,40.774890262196
"3980","1011380033",1,-73.981286872189,40.773997760035
"3981","1011380035",1,-73.98122546914,40.77408558217
"3982","1011380036",1,-73.981265131781,40.774272231992
"3983","1011380061",1,-73.984106366524,40.775216856242
"3984","1011397501",0,-73.982192805464,40.775106785143
"3985","1011397503",2,-73.981611612172,40.774744384516
"3986","1011400029",2,-73.9807305833225,40.7749432360045
"3987","1011400032",0,-73.980495855488,40.775090040816
"3988","1011400033",0,-73.980286356002,40.775386438542
"3989","1011400046",1,-73.982134784722,40.776042737468
"3990","1011407501",1,-73.983138405426,40.776531455578
"3991","1011410013",2,-73.982123853828,40.776410532869
"3992","1011410015",0,-73.981535424737,40.77604813213
"3993","1011410017",1,-73.981484882558,40.776026165952
"3994","1011410032",2,-73.980067828075,40.77568283428
"3995","1011410051",1,-73.9821093362385,40.77668912318
"3996","1011417501",1,-73.980022536506,40.77621256407
"3997","1011417502",0,-73.98293975075,40.776805901663
"3998","1011420031",1,-73.979971988902,40.776209810507
"3999","1011420032",1,-73.979621736879,40.776286601988
"4000","1011420064",1,-73.982045879828,40.7776882038195
"4001","1011430001",2,-73.982076502401,40.777940725981
"4002","1011430042",1,-73.979953429914,40.777884107391
"4003","1011430044",0,-73.980029244558,40.777917057655
"4004","1011430048",0,-73.980216977784,40.777993943276
"4005","1011430049",3,-73.9804010999833,40.778073572691
"4006","1011430056",2,-73.980588833228,40.778153202493
"4007","1011430060",1,-73.980736853923,40.77821635677
"4008","1011440001",3,-73.9814118720817,40.7788761239097
"4009","1011440006",1,-73.980707966635,40.778221841427
"4010","1011440008",1,-73.980632150504,40.778191636366
"4011","1011440014",1,-73.980343330299,40.778068073341
"4012","1011440022",1,-73.980018408338,40.77793077954
"4013","1011440026",1,-73.979390229126,40.777667172079
"4014","1011440031",1,-73.978967835956,40.777488686443
"4015","1011440033",1,-73.978454991296,40.777886580684
"4016","1011440034",1,-73.978765385286,40.77827913835
"4017","1011440035",1,-73.978844810507,40.778312090062
"4018","1011440061",1,-73.981350464195,40.778965775913
"4019","1011440115",1,-73.980271125212,40.77803786866
"4020","1011450001",2,-73.981019949184,40.7794240956095
"4021","1011450033",0,-73.978111820544,40.778355868701
"4022","1011450037",1,-73.978263293554,40.778896614003
"4023","1011460002",1,-73.980530490718,40.780099223028
"4024","1011460003",1,-73.980465470201,40.780187044094
"4025","1011460004",1,-73.980432959878,40.780230954613
"4026","1011460030",1,-73.977707233684,40.778910231132
"4027","1011460061",1,-73.979811853541,40.78037906375
"4028","1011460101",1,-73.980028720635,40.779657231505
"4029","1011460103",1,-73.980497980481,40.780143133566
"4030","1011467501",1,-73.977479651186,40.779220343889
"4031","1011467504",3,-73.9803787750933,40.7803068835417
"4032","1011470029",1,-73.977710642448,40.779511332867
"4033","1011470030",1,-73.97727012894,40.77950575698
"4034","1011480001",2,-73.9795786394075,40.781404187852
"4035","1011480061",1,-73.979342023471,40.781734888276
"4036","1011480062",1,-73.979374535254,40.781690978072
"4037","1011480063",1,-73.979403436095,40.781647067212
"4038","1011480064",0,-73.979435948644,40.781600412238
"4039","1011490031",2,-73.9762495799605,40.780910864165
"4040","1011490033",1,-73.976200806793,40.780984962405
"4041","1011490061",2,-73.9789013020995,40.7823359090295
"4042","1011500001",1,-73.978738738739,40.782558204025
"4043","1011507504",2,-73.9779532819135,40.7827872412855
"4044","1011517501",1,-73.987360249193,40.771130320103
"4045","1011580012",1,-73.983727126322,40.775757519776
"4046","1011580033",1,-73.98301540541,40.777464653904
"4047","1011620029",4,-73.982400652843,40.777599740431
"4048","1011630048",0,-73.982906655264,40.779133448168
"4049","1011630053",1,-73.983184653969,40.779251513637
"4050","1011630056",1,-73.983285745093,40.779292699707
"4051","1011630057",1,-73.983357952919,40.779322902488
"4052","1011640002",1,-73.983589013786,40.779438215408
"4053","1011640010",1,-73.983278519402,40.779309167176
"4054","1011640013",1,-73.983173818185,40.779265235818
"4055","1011640016",1,-73.983069117106,40.779221304364
"4056","1011640032",1,-73.981942568532,40.779182706128
"4057","1011660035",7,-73.9814222264424,40.7805824474093
"4058","1011667501",1,-73.980490745124,40.780189793146
"4059","1011670029",1,-73.980115067741,40.780697508067
"4060","1011677501",3,-73.981083867663,40.7810874265773
"4061","1011680010",1,-73.981035503216,40.781853204912
"4062","1011680029",0,-73.979721319327,40.781240900337
"4063","1011680044",3,-73.980866870803,40.782280443472
"4064","1011680056",1,-73.980898175625,40.782245681821
"4065","1011690057",1,-73.980533234785,40.783052577852
"4066","1011697501",1,-73.979060241334,40.782152039685
"4067","1011700037",1,-73.978738500306,40.783302031984
"4068","1011700040",1,-73.978911804181,40.783376172272
"4069","1011700044",1,-73.979254803809,40.783518961904
"4070","1011707501",0,-73.97875679084,40.782566441625
"4071","1011710063",1,-73.989432274959,40.773021666129
"4072","1011717504",1,-73.989229499151,40.776666681674
"4073","1011717505",0,-73.989684535914,40.776038174704
"4074","1011717506",1,-73.989500888744,40.772922861235
"4075","1011717510",3,-73.989843950399,40.772456283691
"4076","1011717511",0,-73.990941490397,40.772610081859
"4077","1011950001",1,-73.974354695885,40.783468566296
"4078","1011960004",1,-73.973859719909,40.784151898051
"4079","1011960061",1,-73.973697135192,40.784374185866
"4080","1011960062",1,-73.97373687844,40.784319299916
"4081","1011960064",1,-73.973816364741,40.784209527973
"4082","1011970002",1,-73.973444223466,40.784719966444
"4083","1011970003",1,-73.973411704072,40.784769364459
"4084","1011970061",1,-73.972050361484,40.784697677539
"4085","1011970064",1,-73.973339442992,40.784868158785
"4086","1011980001",1,-73.972416764283,40.784994198013
"4087","1011980003",1,-73.972909486462,40.785452690359
"4088","1011987502",2,-73.972768572192,40.7856502791695
"4089","1011990001",1,-73.972587914321,40.785897263869
"4090","1012000064",0,-73.971789388898,40.786992226441
"4091","1012010001",0,-73.971568978116,40.787291350008
"4092","1012010063",1,-73.971377470518,40.787554798582
"4093","1012040001",1,-73.970119989504,40.789278182078
"4094","1012060001",1,-73.968978089057,40.790828663519
"4095","1012090001",1,-73.967706018937,40.79259044262
"4096","1012100001",1,-73.9781444696685,40.7833719116215
"4097","1012107502",1,-73.9779692574272,40.7836099854132
"4098","1012107504",1,-73.975200087964,40.782348892887
"4099","1012110001",1,-73.977712759219,40.783957833302
"4100","1012110002",1,-73.977680244302,40.784004487778
"4101","1012110004",1,-73.977618827214,40.7840923079
"4102","1012110063",2,-73.9775321221393,40.7842112302303
"4103","1012110135",1,-73.974683454831,40.783054181605
"4104","1012120001",1,-73.977226845065,40.7846315746455
"4105","1012120064",1,-73.977123882105,40.784770164183
"4106","1012127501",4,-73.974424989169,40.783783542318
"4107","1012130001",1,-73.976791503443,40.785228471097
"4108","1012130030",1,-73.973960871976,40.784042130939
"4109","1012130034",0,-73.973783832856,40.784291863123
"4110","1012130035",1,-73.9738884626945,40.7845224460855
"4111","1012130061",1,-73.976534989596,40.785585236733
"4112","1012140001",1,-73.9759608210795,40.785593351496
"4113","1012140002",1,-73.976325444157,40.785867903175
"4114","1012140003",1,-73.976289315216,40.785917301255
"4115","1012140004",0,-73.976253186221,40.785966699324
"4116","1012140061",1,-73.976108669702,40.786164291482
